"","V1","V2","V3","V4","V5","V6","V7"
"1",0.553296226140635,0.672035665519463,0.777779760923587,0.795374471935584,0.791157182754855,0.735473096716595,0.697853082956882
"2",0.63650172809817,0.757781636304789,0.690761046341665,0.732095283454113,0.790840077661808,0.786443472923609,0.757706327229294
"3",0.569389910829629,0.709099053134576,0.58423297759353,0.773551609650302,0.796105391221949,0.835237138377567,0.803887914097185
"4",0.643141889681022,0.7142378833413,0.722812611987537,0.769241265392307,0.819334141033689,0.873399981317729,0.843654639084475
"5",0.637550816207232,0.689623578390906,0.774704033738004,0.784721196206539,0.8084848797687,0.878005231453308,0.881247785289635
"6",0.59435693493177,0.67055633578417,0.773963709298312,0.763458542514149,0.824310684924118,0.816465138244063,0.901951975711196
"7",0.598159594729043,0.634765749551042,0.782939631913198,0.813960394696408,0.830976034193781,0.810420143498641,0.884256596760307
"8",0.599152580449419,0.590126227229173,0.760102329889495,0.784195794322823,0.831408400268526,0.840160875557663,0.878239883961812
"9",0.619381073785343,0.674473440892354,0.759450972970724,0.778761794842066,0.808780390070677,0.858565082368239,0.883019000236112
"10",0.608575543741115,0.565238008069113,0.64576096566467,0.644738259389365,0.693437423850646,0.798933484335097,0.815094290697304
"11",0.698785023399582,0.715414880267282,0.670459103051935,0.720722502258603,0.666357549712291,0.717374164940144,0.739124013438656
"12",0.897638899941359,0.907559446143701,0.909644568637467,0.904413835245392,0.887233264267026,0.67270886693886,0.670606993567256
"13",0.926533647500871,0.936208857716496,0.939893871966242,0.945810811103137,0.926985239968516,0.744764458728102,0.682253637902785
"14",0.941661856218647,0.947493836803272,0.943726128766274,0.950294348619146,0.930885431419809,0.794521408086002,0.741161578806663
"15",0.943651326562624,0.94764745522494,0.946038498972774,0.936777479351093,0.926599288286364,0.777459309262362,0.710310977869407
"16",0.910144788902163,0.925191423125985,0.933254029919753,0.927046028559795,0.909864998444247,0.791331871792382,0.766424816971545
"17",0.90454403175793,0.901246009909585,0.915028731457056,0.924726602808501,0.905755083302102,0.787598310187565,0.805815182974005
"18",0.881848086025099,0.885537481991751,0.915255190358531,0.923211641897187,0.905356152313752,0.816087936708275,0.81113939396381
"19",0.87903412448605,0.896221876979559,0.904377333561585,0.904124756312099,0.898584221257793,0.827219963759041,0.814199052191084
"20",0.881102895350921,0.868516347990064,0.890172268508767,0.890421538566849,0.860030506997595,0.804620500557249,0.821765429592999
"21",0.861261987077694,0.866516632131124,0.863813974713919,0.876623625639214,0.809851360657819,0.789746776897541,0.821743297314563
"22",0.791380460826676,0.810007985727412,0.815521171327164,0.813783716294165,0.76175688141929,0.786140215215242,0.800626720105291
"23",0.796573047251592,0.760473893994187,0.770585262448614,0.755462904474189,0.724653920906789,0.738990702844172,0.758642020927474
"24",0.652814985089592,0.666828500280134,0.71907432187116,0.731947410092236,0.652598681483198,0.746160827078289,0.74687049963382
"25",0.646335787715257,0.682175169460143,0.68239578302089,0.72161045933965,0.645874825079181,0.652813512701727,0.679610869461912
"26",0.656016358070979,0.672134619780491,0.692414757474403,0.694678102950896,0.697840563142775,0.677365142913306,0.62415665892614
"27",0.659346997261528,0.688541180190514,0.700080689944003,0.700114373291951,0.695253377405683,0.701086792086681,0.657155574650812
"28",0.655488796627672,0.641192669097113,0.720402375448449,0.719642292693017,0.716882439981937,0.762715274890911,0.641814950944722
"29",0.689911832548609,0.677187618690988,0.714492005378289,0.733481838834488,0.726089253163238,0.639147775780757,0.651102161577371
"30",0.685110129472638,0.714902916962433,0.72814840503707,0.720188987369321,0.733786696990324,0.683821450277542,0.632275438591617
"31",0.676543013273944,0.680315146394947,0.721845788912677,0.749926492949124,0.746683468711963,0.685277569359448,0.651318685028223
"32",0.720989872640846,0.716127367040681,0.726109128201446,0.745275936354237,0.724222387989196,0.715550135599216,0.604334761541222
"33",0.711434964944626,0.740603164659313,0.720634556265047,0.732226665400414,0.711097124811781,0.680551034119464,0.581056793737379
"34",0.742079350313301,0.727313580766468,0.721126196113569,0.718787637550016,0.720694395680294,0.673322175677609,0.561101297785663
"35",0.773574093233659,0.777516143393301,0.783488902842339,0.778679393133042,0.752059482186815,0.669226358031537,0.698788740293044
"36",0.759710914253466,0.775984715860917,0.758831658703204,0.778462591051448,0.782129157496275,0.656543435323261,0.581757966132529
"37",0.754910453367215,0.788122630916902,0.77490530724341,0.758812836252213,0.731033392583141,0.651493594772228,0.600185255721918
"38",0.750547806325246,0.793607885451654,0.782425759869015,0.761742769471628,0.721840320252807,0.622172097388017,0.585789994607862
"39",0.784490953062076,0.794535965644393,0.780438005056497,0.795665384456924,0.727384293885677,0.675569383106275,0.659529486921055
"40",0.803238847925188,0.790534459343926,0.797686579707034,0.813597925155675,0.755212711242313,0.769839625042035,0.731163625757438
